mobile,firstName,lastName,package
2.54711E+11,Irene,Wambui,500
702268339,Samuel,Odhiambo,200
2.54799E+11,Brian,Kariuki,100
2.54704E+11,Rita,Odhiambo,3072
702423745,Irene,Achieng,350
735353492,Irene,Kariuki,350
740891655,Brian,Mutiso,50
708211092,John,Kiptoo,3072
2.54721E+11,Cynthia,Kariuki,3072
731184478,Peter,Njoroge,200
7243268,Linda,Odhiambo,5120
795072964,John,Kiptoo,3072
707173468,David,Kariuki,100
796668276,Rita,Mutua,1024
743120557,Peter,Kariuki,50
794225086,Samuel,Mwangi,500
2.54703E+11,Daniel,Korir,2048
797753516,John,Mutua,500
2.54701E+11,Cynthia,Kiptoo,5120
745500170,Kevin,Kamau,200
720120712,Kevin,Njoroge,1024
727836876,Ann,Korir,3072
713112144,Brian,Wambui,350
731524491,Alex,Otieno,3072
2.54715E+11,Irene,Mutiso,100
2.54705E+11,Cynthia,Achieng,100
779328243,Ann,Kariuki,1024
724017443,Rita,Omondi,2048
708570738,Jane,Ochieng,50
2.54741E+11,Irene,Omondi,500
7419,John,Wambui,1024
701440482,Peter,Wambui,2048
2.54703E+11,Brian,Ochieng,50
2.54797E+11,Mary,Kariuki,100
701779191,Grace,Korir,100
2.54705E+11,Brian,Ochieng,350
771411979,Ann,Kamau,5120
700257062,Brian,Ochieng,50
721318195,Ann,Njoroge,100
2.54727E+11,Daniel,Otieno,100
795037490,Alex,Kiptoo,350
2.54798E+11,Grace,Njoroge,3072
077T099993,Kevin,Wambui,3072
793608828,Ann,Otieno,50
757032640,Alex,Omondi,200
704400339,Peter,Kariuki,3072
770870454,Kevin,Njoroge,50
753540727,Peter,Njoroge,350
720318,Peter,Wambui,1024
2.54707E+11,Daniel,Achieng,5120
794720739,Rita,Omondi,500
2.54703E+11,Samuel,Omondi,350
709395295,Samuel,Wambui,500
2.5474E+11,Jane,Kariuki,5120
713928609,Irene,Mutiso,5120
713949172,Alex,Njoroge,50
741141745,Samuel,Omondi,200
720718842,Linda,Mwangi,350
715606545,Linda,Kiptoo,3072
715403132,Jane,Mwangi,200
2.54798E+11,John,Korir,350
2.54736E+11,Linda,Ochieng,50
757052788,Alex,Otieno,2048
739280154,Alex,Wambui,2048
703970536,Brian,Omondi,3072
2.54711E+11,Daniel,Mutiso,1024
726730162,Ann,Korir,100
720405997,Samuel,Ochieng,350
2p4723L36324,John,Kamau,500
737232352,Alex,Mwangi,3072
791573044,Brian,Odhiambo,50
748071479,Mary,Kariuki,5120
747874406,Jane,Ochieng,100
722472856,Ann,Omondi,1024
704820193,Cynthia,Omondi,1024
2.54742E+11,Kevin,Kariuki,100
797704975,Peter,Omondi,3072
701263919,Kevin,Otieno,200
748689879,Cynthia,Kariuki,100
2.5475E+11,Alex,Ochieng,50
729634055,Jane,Wambui,200
746108608,Peter,Odhiambo,2048
7971907,Peter,Otieno,50
715356124,Peter,Otieno,500
771811847,Peter,Wambui,2048
707142510,Brian,Mutiso,100
748206881,David,Njoroge,500
726,John,Mutua,500
74044,Jane,Odhiambo,5120
2.54711E+11,Linda,Mwangi,3072
2.54716E+11,Cynthia,Odhiambo,3072
2.54745E+11,David,Odhiambo,350
2.54749E+11,Ann,Odhiambo,2048
792414376,Rita,Kamau,350
754987753,Grace,Odhiambo,500
705026075,Alex,Achieng,2048
704771301,Kevin,Njoroge,350
793437238,Cynthia,Odhiambo,200
795964145,Daniel,Njoroge,100
701933091,Peter,Kariuki,3072
791967428,Peter,Kamau,200
740246826,Mary,Njoroge,500
743980046,Samuel,Kamau,350
716923615,Alex,Kariuki,500
722135283,Ann,Achieng,3072
736585386,Cynthia,Mwangi,100
755931120,Ann,Odhiambo,3072
07Q99409J2,Alex,Odhiambo,3072
2.54714E+11,Rita,Wambui,50
737428397,David,Mwangi,100
2.54747E+11,Irene,Otieno,350
2.54716E+11,Rita,Mutua,500
751519530,Brian,Odhiambo,350
703522546,Brian,Njoroge,1024
2.5472E+11,Irene,Mwangi,200
2.54726E+11,Linda,Njoroge,50
748080705,Daniel,Odhiambo,5120
796062900,Peter,Mwangi,2048
748134784,Linda,Mutiso,50
7062,Jane,Kiptoo,500
719345900,Grace,Mutiso,3072
2.54773E+11,Linda,Mutiso,1024
2.5479E+11,Alex,Korir,500
707848111,Linda,Korir,1024
794439044,Peter,Odhiambo,500
790322363,Jane,Kamau,100
772661954,Brian,Odhiambo,3072
740411486,Samuel,Njoroge,200
25L729632405,Cynthia,Ochieng,2048
724745398,Cynthia,Njoroge,50
2.54799E+11,Kevin,Mwangi,350
2.54791E+11,Linda,Odhiambo,3072
072972l85W,Mary,Korir,3072
2.54704E+11,Kevin,Odhiambo,3072
737254020,Samuel,Korir,100
731280492,Linda,Wambui,200
77,Irene,Mwangi,100
793933334,Grace,Mwangi,350
2.54758E+11,Mary,Kiptoo,2048
714030096,Peter,Mwangi,50
722711049,Grace,Achieng,100
714315509,Cynthia,Kamau,50
790050040,David,Mutua,50
2.54714E+11,Kevin,Omondi,2048
2.54723E+11,Ann,Omondi,3072
2.54733E+11,Irene,Kiptoo,1024
716213402,Jane,Wambui,100
2.54777E+11,Alex,Korir,100
2.54738E+11,John,Njoroge,5120
710563796,Linda,Mutua,350
705412737,Rita,Kiptoo,1024
739868652,Daniel,Kamau,2048
752249951,Peter,Odhiambo,2048
799100641,Alex,Kamau,50
705149153,Mary,Ochieng,5120
747113173,Peter,Mwangi,100
0d42095009,Irene,Kariuki,2048
797599507,David,Odhiambo,2048
743,Brian,Korir,200
757995649,John,Odhiambo,1024
0l4e592677,Alex,Otieno,5120
713901841,David,Odhiambo,50
72,Alex,Odhiambo,50
0797489f64,Ann,Njoroge,100
792789411,Cynthia,Mutua,100
796474070,Brian,Otieno,200
745644029,Cynthia,Mwangi,500
2547407,Mary,Kariuki,50
735626937,Brian,Njoroge,350
790626945,Linda,Mwangi,200
705533842,David,Omondi,50
747864980,Daniel,Mutua,100
702767663,Jane,Achieng,100
759327037,Grace,Kamau,500
2.54799E+11,Brian,Mutiso,5120
779384648,Irene,Achieng,350
727423509,Irene,Achieng,5120
774430322,Grace,Wambui,50
758668181,Linda,Mutua,100
722054614,Ann,Kamau,200
792858894,Brian,Kiptoo,3072
755641733,Kevin,Mutua,2048
710510647,Mary,Kamau,2048
703703517,Jane,Otieno,350
739268651,Irene,Odhiambo,2048
712824015,Jane,Kiptoo,1024
747643062,Cynthia,Omondi,200
704098716,Rita,Njoroge,1024
740285713,Linda,Mwangi,1024
705100904,Irene,Kiptoo,200
724518655,Samuel,Kariuki,50
2.5476E+11,Kevin,Omondi,5120
700170828,Samuel,Omondi,100
07P12785S3,Peter,Achieng,50
746316869,Daniel,Odhiambo,350
2.54793E+11,Rita,Korir,350
707311962,Kevin,Wambui,350
2.54736E+11,Irene,Mutua,50
701519761,Rita,Kiptoo,200
2.54746E+11,Alex,Ochieng,5120
2.54707E+11,Samuel,Odhiambo,2048
702753115,Jane,Kariuki,200
725499,Samuel,Kamau,50
2.54723E+11,Daniel,Kamau,50
716728292,Peter,Omondi,500
717787385,Samuel,Wambui,200
2.54722E+11,Mary,Omondi,2048
2.54742E+11,Grace,Omondi,1024
711130900,Peter,Kariuki,3072
750127235,Cynthia,Kiptoo,1024
0702g60830,Kevin,Mutiso,5120
799962911,Rita,Omondi,3072
749472346,Kevin,Njoroge,100
713810886,Cynthia,Kamau,2048
794656391,Samuel,Kariuki,100
773145222,Irene,Mwangi,350
2.54744E+11,David,Mwangi,200
791906950,Jane,Odhiambo,1024
717328219,Peter,Achieng,5120
2.54749E+11,Mary,Njoroge,3072
741024496,Jane,Kamau,50
708980167,Jane,Achieng,350
792237508,Linda,Wambui,350
716636134,David,Mutua,1024
753608302,Brian,Odhiambo,5120
726805749,David,Njoroge,5120
2.54714E+11,Mary,Kamau,350
723719144,Ann,Mwangi,350
2.54757E+11,Jane,Kamau,200
708513047,Brian,Mutua,3072
714321333,Irene,Wambui,50
734928990,Rita,Otieno,5120
740174910,Peter,Mutua,5120
2.54725E+11,Cynthia,Njoroge,3072
779292772,Kevin,Ochieng,50
2.54724E+11,John,Korir,2048
721119998,Grace,Ochieng,5120
2.5471E+11,Cynthia,Kariuki,2048
720498701,Linda,Achieng,350
7019710,John,Korir,200
071e3Q5667,Rita,Mutiso,1024
2.5472E+11,Ann,Ochieng,3072
2.54703E+11,Mary,Wambui,200
729779395,Daniel,Njoroge,1024
747818145,David,Kariuki,1024
798250060,Peter,Mwangi,350
740625870,Cynthia,Wambui,3072
2.5472E+11,John,Ochieng,350
728100266,Samuel,Njoroge,100
772573535,David,Odhiambo,350
2.54744E+11,Jane,Njoroge,1024
706572,David,Mutua,200
733883735,Samuel,Odhiambo,100
2547,Irene,Otieno,500
25474145,Alex,Odhiambo,5120
713525486,Daniel,Mwangi,500
758459670,Ann,Wambui,50
079S262510,Daniel,Kariuki,500
0l03362625,Linda,Mwangi,2048
705828460,Irene,Wambui,3072
742886312,Grace,Omondi,100
741644058,Cynthia,Odhiambo,500
2.54707E+11,Jane,Njoroge,2048
793039823,Samuel,Ochieng,2048
748428538,Peter,Ochieng,3072
742974976,Daniel,Otieno,350
710940921,Grace,Omondi,350
2.54743E+11,Rita,Kamau,200
794059726,Samuel,Ochieng,2048
728303242,Linda,Mutua,3072
2.54721E+11,Alex,Kamau,350
729081499,Daniel,Mutua,200
07k2277X87,John,Mutiso,5120
702683026,Cynthia,Mutiso,100
799419823,Irene,Kamau,3072
0790m6438N,Brian,Mutua,3072
714018634,Linda,Korir,3072
798725613,Alex,Mwangi,200
711256765,Peter,Kamau,5120
2.54759E+11,Daniel,Ochieng,350
2.54797E+11,Grace,Mwangi,500
703523568,Grace,Mutiso,200
07J4518989,Kevin,Ochieng,50
2.54719E+11,Daniel,Omondi,100
790932920,Rita,Omondi,200
793902811,Alex,Mwangi,2048
746165145,Irene,Mwangi,200
7117460,Mary,Mutua,2048
2.54722E+11,Daniel,Odhiambo,50
740691079,Irene,Kiptoo,350
07952511I5,Brian,Mwangi,2048
0778dc4598,Grace,Korir,3072
792014464,Alex,Korir,100
777624555,Cynthia,Achieng,1024
798846124,Daniel,Wambui,3072
2.54715E+11,Peter,Kariuki,5120
718326300,Kevin,Omondi,5120
2.54714E+11,John,Kamau,350
2.54711E+11,Mary,Mwangi,100
754707200,Kevin,Njoroge,200
793260009,Alex,Korir,1024
2.54708E+11,David,Wambui,1024
790639743,Mary,Otieno,500
2.54775E+11,Grace,Omondi,3072
2.54728E+11,Alex,Njoroge,5120
719815629,Mary,Mutiso,5120
755926388,Samuel,Omondi,500
793843951,Kevin,Achieng,200
713511126,Alex,Kiptoo,5120
2.54743E+11,John,Njoroge,50
722612327,John,Mutua,50
700811030,Brian,Kamau,5120
792296195,Mary,Mutiso,3072
791575337,Irene,Odhiambo,3072
2.547E+11,Alex,Otieno,2048
730153249,Irene,Kariuki,3072
792087791,Linda,Kariuki,3072
727856990,Peter,Mutiso,3072
726974812,Linda,Odhiambo,1024
2.54791E+11,Linda,Wambui,5120
254,Mary,Mwangi,2048
710291745,Alex,Kamau,5120
791,Peter,Achieng,3072
2.54718E+11,David,Achieng,5120
790524297,Cynthia,Korir,3072
719384765,David,Omondi,200
2.54718E+11,Peter,Kamau,1024
745817242,Linda,Njoroge,100
2.5471E+11,Mary,Wambui,500
744563924,Linda,Kariuki,50
749167747,Grace,Mutua,350
2.54712E+11,Grace,Kariuki,200
712088762,David,Wambui,1024
2.54715E+11,David,Njoroge,3072
728106862,Jane,Mutua,100
729493669,John,Njoroge,100
2.54758E+11,Mary,Otieno,3072
742856103,Alex,Kiptoo,2048
737072182,Mary,Achieng,50
2.548E+11,Peter,Kiptoo,350
705584734,Daniel,Ochieng,5120
2.54741E+11,Alex,Wambui,500
725669464,David,Otieno,50
736694075,Mary,Otieno,200
731036685,Kevin,Mutiso,1024
747914254,Linda,Omondi,5120
794910711,Jane,Kiptoo,200
709817217,Rita,Wambui,200
779477693,Irene,Wambui,200
724871245,Jane,Omondi,50
25474y987802,Ann,Njoroge,2048
794630606,Peter,Kamau,5120
2.54792E+11,David,Mutua,1024
2547338,Daniel,Odhiambo,2048
2.54792E+11,Kevin,Wambui,2048
2.54743E+11,Peter,Omondi,5120
729115056,Grace,Mutiso,200
2.54748E+11,Linda,Mwangi,2048
7551,Peter,Njoroge,1024
705383464,Mary,Mutiso,350
794254657,Daniel,Ochieng,5120
2.54722E+11,Cynthia,Mutiso,3072
721166898,Samuel,Ochieng,350
7227,Irene,Ochieng,5120
714369213,Brian,Korir,2048
2.54728E+11,Mary,Korir,200
709988111,Rita,Omondi,500
714718827,John,Mwangi,2048
2.547E+11,Irene,Mutiso,2048
726445906,Linda,Achieng,3072
75484,Kevin,Ochieng,5120
758027785,Brian,Mutua,2048
2.54723E+11,Daniel,Omondi,50
739697893,Brian,Achieng,5120
798311811,Jane,Odhiambo,350
2.54795E+11,Grace,Njoroge,5120
702875268,Irene,Kamau,50
715613712,Samuel,Mutua,5120
742493706,David,Achieng,5120
790027720,Rita,Mwangi,500
703,Grace,Kariuki,100
743808012,Daniel,Mutua,3072
702716974,Ann,Wambui,1024
749362515,John,Kariuki,2048
703059148,Brian,Mwangi,3072
07020933V9,Mary,Kariuki,200
726472629,Mary,Omondi,100
2.54775E+11,Peter,Kariuki,2048
719333241,Ann,Mutiso,200
719599080,Peter,Kiptoo,500
711617438,Linda,Achieng,500
718498978,David,Odhiambo,350
729671587,Peter,Achieng,100
711506853,Linda,Kiptoo,2048
715102533,Peter,Kamau,100
2.54712E+11,Linda,Njoroge,100
778591364,Kevin,Kariuki,100
2.54709E+11,Daniel,Mutua,3072
702913476,Brian,Omondi,1024
2.54795E+11,Irene,Kariuki,2048
2.54707E+11,Brian,Mwangi,3072
726163289,Ann,Otieno,350
749608033,Daniel,Mutua,200
713352517,Rita,Wambui,3072
2.5479E+11,John,Mutiso,200
796956553,Irene,Kiptoo,50
2.54715E+11,John,Otieno,1024
2.54714E+11,Peter,Mutua,5120
2.54756E+11,Mary,Wambui,350
713106124,Samuel,Kamau,100
2.54799E+11,Ann,Kiptoo,5120
2.54729E+11,Grace,Njoroge,5120
2.54713E+11,Irene,Kariuki,3072
730828208,Samuel,Njoroge,100
705235418,Irene,Omondi,200
25477378o376,Alex,Korir,3072
2.54725E+11,Irene,Otieno,50
717951938,Linda,Mutiso,5120
748785073,Alex,Korir,3072
723331223,Peter,Wambui,500
714584911,John,Otieno,1024
797427010,Peter,Mwangi,100
07957254q5,Linda,Njoroge,100
793288576,Grace,Mwangi,50
702657427,Ann,Ochieng,200
702657514,Daniel,Korir,350
2.54739E+11,David,Mutua,350
750836066,Mary,Kamau,200
2.54728E+11,Brian,Kamau,200
748069832,Ann,Omondi,350
798658590,Jane,Wambui,5120
799917880,Jane,Mutua,500
2.54757E+11,David,Kariuki,3072
2.54736E+11,Kevin,Mutua,1024
747275259,Irene,Achieng,350
714296222,Linda,Odhiambo,1024
2.54793E+11,David,Otieno,100
721386844,Peter,Kamau,100
2.54791E+11,Alex,Mutiso,350
755221114,Rita,Kariuki,350
734744102,Irene,Otieno,350
791757841,Brian,Ochieng,5120
2.5475E+11,Irene,Omondi,50
2.54774E+11,Peter,Kariuki,100
2.54724E+11,Rita,Njoroge,3072
722109563,Ann,Kamau,500
747247271,Cynthia,Kariuki,200
756688801,Peter,Kariuki,2048
735008089,Irene,Mutiso,100
726356076,Cynthia,Njoroge,200
720442160,Ann,Otieno,100
2.5475E+11,Grace,Wambui,1024
717866271,Linda,Achieng,2048
2.54742E+11,Cynthia,Kamau,5120
702964193,Brian,Kiptoo,350
2.54733E+11,Brian,Mutiso,350
7161459,David,Otieno,100
2.54723E+11,Cynthia,Mwangi,50
2.54796E+11,Irene,Otieno,500
796273876,Peter,Korir,5120
708748717,David,Odhiambo,1024
070847919M,Rita,Otieno,5120
792026423,Kevin,Omondi,100
2.54795E+11,Brian,Mutua,5120
724982289,Daniel,Omondi,2048
744280918,Jane,Mutua,200
723863,Rita,Mutua,5120
725170628,Mary,Odhiambo,2048
731781632,Cynthia,Njoroge,5120
710115238,Cynthia,Achieng,100
705598894,Brian,Achieng,3072
2.54701E+11,John,Kamau,100
2.54774E+11,Rita,Mutiso,5120
2.54748E+11,Jane,Odhiambo,5120
727272309,Samuel,Korir,350
703635656,David,Wambui,3072
794244000,Linda,Otieno,500
708456037,Peter,Mutua,200
25472,Mary,Mutua,2048
2.54702E+11,Daniel,Kamau,1024
797999882,Irene,Kiptoo,500
707504954,Rita,Mutiso,5120
755508,Rita,Mutiso,3072
732951727,Alex,Odhiambo,3072
2.54759E+11,Peter,Otieno,5120
713310909,Alex,Mutiso,500
711161429,Irene,Otieno,200
2547069,Samuel,Kariuki,5120
2.54722E+11,Linda,Kiptoo,1024
756221554,Brian,Mwangi,50
793841559,Rita,Otieno,350
740474638,Mary,Mwangi,50
2.54714E+11,Grace,Otieno,50
2.54726E+11,David,Odhiambo,2048
747315558,Jane,Mutua,100
0g13300X11,Irene,Kariuki,3072
798746174,Jane,Kamau,200
713122828,Grace,Omondi,1024
748063071,John,Odhiambo,1024
2.5471E+11,Irene,Njoroge,350
751124738,Cynthia,Njoroge,1024
745000639,David,Otieno,1024
727857417,John,Wambui,200
709371509,John,Korir,200
2.54792E+11,Rita,Achieng,5120
714236674,Brian,Njoroge,500
744009884,Alex,Kiptoo,200
791681722,Daniel,Kiptoo,50
724718033,Kevin,Ochieng,3072
700656674,Mary,Ochieng,500
07061K9236,Irene,Wambui,50
717608626,Alex,Korir,350
2.5479E+11,Cynthia,Mutua,100
725945172,Alex,Achieng,1024
07j8204774,Daniel,Wambui,3072
2.54709E+11,Linda,Ochieng,100
2.54708E+11,Grace,Kamau,3072
709722664,Irene,Kamau,100
2.5474E+11,Irene,Wambui,500
793935839,Samuel,Omondi,350
2.54797E+11,Linda,Otieno,100
2.5472E+11,Ann,Otieno,2048
254,Alex,Ochieng,5120
799742740,Alex,Korir,200
2.54771E+11,Grace,Wambui,200
712664881,Daniel,Kamau,200
72977,Rita,Ochieng,50
779737899,Rita,Achieng,200
723747870,Samuel,Mutua,5120
750823019,Brian,Kamau,200
725744152,Grace,Otieno,5120
795845210,Daniel,Wambui,1024
723277145,Kevin,Odhiambo,2048
708267124,Samuel,Korir,5120
2.5475E+11,Peter,Kariuki,50
744639026,Kevin,Mutiso,1024
7937,Irene,Ochieng,1024
744004545,Cynthia,Mutiso,3072
725610968,Peter,Odhiambo,5120
796572369,David,Omondi,3072
704062997,Brian,Odhiambo,5120
742954436,Linda,Omondi,200
2.54772E+11,Ann,Ochieng,50
720,Jane,Mutua,350
741340922,David,Kamau,3072
743166676,John,Kiptoo,3072
751668135,Peter,Wambui,100
739910731,Rita,Korir,100
721734650,Linda,Ochieng,200
079249477x,Alex,Achieng,2048
7397,Grace,Kariuki,2048
743827852,Peter,Omondi,100
714236725,John,Otieno,3072
077407024Z,Daniel,Kiptoo,200
744033261,John,Otieno,50
706951891,Brian,Mwangi,100
2.54722E+11,Samuel,Kamau,200
704799966,Peter,Odhiambo,200
796714770,Peter,Kariuki,3072
708959961,Kevin,Mutiso,2048
075M620810,Samuel,Njoroge,500
2.54704E+11,Alex,Omondi,500
2.54746E+11,Peter,Achieng,50
714057902,Grace,Njoroge,100
794615129,Linda,Mutiso,100
2.54727E+11,Grace,Njoroge,350
791579370,David,Kamau,1024
722,David,Kamau,3072
705029302,Alex,Kariuki,3072
2.54791E+11,Peter,Korir,100
721538018,Mary,Achieng,500
728906150,David,Mutiso,200
702775331,Jane,Omondi,1024
2.54709E+11,Rita,Ochieng,100
700521853,Grace,Omondi,3072
25472,Jane,Mutiso,200
793721426,Linda,Wambui,5120
2.5479E+11,Cynthia,Ochieng,500
722674942,Brian,Wambui,200
700998357,Ann,Otieno,350
744518608,Linda,Kariuki,50
2.54711E+11,Rita,Njoroge,100
796178740,Alex,Otieno,100
07342008f3,Samuel,Kamau,1024
703411759,Cynthia,Wambui,200
753963756,Peter,Mutiso,350
749458310,Rita,Ochieng,1024
25471736610h,Samuel,Omondi,200
791765384,Mary,Wambui,500
774503264,Irene,Otieno,3072
724573964,Mary,Kariuki,500
2.54717E+11,Jane,Otieno,500
743733178,David,Mutua,5120
2.54738E+11,Mary,Njoroge,50
722671690,Grace,Kamau,3072
706499075,Rita,Mutiso,200
799384223,Peter,Mutiso,200
756899918,Daniel,Mwangi,50
793848403,Grace,Kiptoo,1024
777384182,Samuel,Mutua,200
755910408,Daniel,Otieno,200
2.54721E+11,Peter,Mutiso,50
700877033,Kevin,Njoroge,5120
2.54797E+11,Brian,Kamau,500
794094150,Irene,Mwangi,200
716697371,Jane,Omondi,1024
2.54706E+11,Brian,Achieng,5120
729306079,Peter,Mutiso,2048
704884994,John,Odhiambo,50
713484467,Samuel,Odhiambo,2048
791320786,Rita,Ochieng,500
706265265,Brian,Achieng,5120
707486554,Alex,Kariuki,5120
752581161,Samuel,Wambui,50
2.548E+11,David,Wambui,200
J70H209939,Daniel,Njoroge,50
700142342,Irene,Ochieng,200
748426939,Brian,Odhiambo,50
702868144,Linda,Mwangi,2048
702700817,Alex,Otieno,3072
717152341,Grace,Kariuki,5120
790285440,Grace,Korir,50
2.54743E+11,Irene,Achieng,500
2.54719E+11,Linda,Kariuki,350
743121328,Rita,Omondi,200
2.54797E+11,Kevin,Korir,1024
2.54711E+11,Linda,Njoroge,2048
715474981,Kevin,Odhiambo,100
708622833,Kevin,Njoroge,100
722012685,John,Njoroge,100
741409460,Alex,Otieno,500
2.54721E+11,Alex,Mwangi,500
2.5473E+11,Ann,Ochieng,500
706611546,Brian,Wambui,500
711018131,Linda,Mwangi,50
2.54724E+11,Peter,Mwangi,500
714164603,Jane,Odhiambo,2048
724737870,Daniel,Odhiambo,1024
746602943,Ann,Otieno,1024
792897447,Cynthia,Odhiambo,1024
2.54793E+11,John,Mutiso,50
739884391,Brian,Mutiso,200
703943609,Linda,Mwangi,200
715646736,Jane,Achieng,1024
752079105,Daniel,Njoroge,200
705770638,Irene,Ochieng,500
716106,Grace,Odhiambo,2048
717304441,Rita,Omondi,3072
2.54727E+11,David,Achieng,2048
717844131,David,Mutiso,350
756594993,Ann,Wambui,100
778555705,Irene,Njoroge,100
703958885,Kevin,Mutiso,100
2.54718E+11,Ann,Otieno,1024
707863040,Alex,Kariuki,200
710957856,Alex,Korir,3072
752289425,Ann,Kariuki,50
2.54713E+11,Cynthia,Mutiso,500
712792320,Ann,Mutua,1024
714643604,David,Kiptoo,350
2.54718E+11,Rita,Mutua,50
749290702,Alex,Kiptoo,5120
799102483,Samuel,Wambui,100
2.5475E+11,Irene,Achieng,500
704930335,Daniel,Achieng,50
743721555,Peter,Ochieng,350
254748i99562,Kevin,Korir,3072
775636435,Grace,Mutiso,100
2.5471E+11,Daniel,Achieng,2048
2.54795E+11,Samuel,Njoroge,100
2.54705E+11,Peter,Odhiambo,100
758508852,Irene,Kiptoo,5120
745213398,David,Korir,100
794815506,Cynthia,Omondi,3072
703534382,Linda,Achieng,500
2.54727E+11,Alex,Korir,3072
795420831,John,Kariuki,5120
742682888,John,Kariuki,5120
736516295,Cynthia,Mwangi,50
715733546,Brian,Otieno,5120
2547U154800g,Brian,Wambui,1024
2.54745E+11,Kevin,Kiptoo,3072
715839380,Rita,Otieno,50
799653168,Linda,Mutua,50
742617651,Ann,Kamau,1024
715068312,John,Korir,3072
709590981,Daniel,Korir,100
723571386,Ann,Odhiambo,50
0k10011665,Samuel,Omondi,3072
722425141,Cynthia,Kariuki,100
0o247a9196,Linda,Wambui,200
710155049,Brian,Omondi,50
793116682,Daniel,Kiptoo,5120
704710084,Cynthia,Wambui,2048
718258336,Rita,Mutiso,200
2.54728E+11,John,Mutiso,200
724721787,Samuel,Mutua,100
744154963,Ann,Korir,50
2.54725E+11,Jane,Kariuki,50
079n078654,Cynthia,Wambui,50
723796548,Ann,Ochieng,2048
706174612,Alex,Ochieng,3072
740205970,Alex,Njoroge,50
744974007,Grace,Korir,1024
2.54715E+11,Alex,Njoroge,350
796548537,Rita,Mwangi,3072
725222260,Samuel,Wambui,500
726283625,Brian,Kariuki,350
711547456,Jane,Otieno,200
2.54731E+11,Jane,Kamau,200
721874482,Rita,Mutiso,1024
749948472,Brian,Mutiso,350
2.54705E+11,Daniel,Kariuki,350
727461529,Cynthia,Odhiambo,350
734553141,Kevin,Omondi,500
740571617,Cynthia,Mutiso,200
2.5474E+11,David,Njoroge,350
758257414,Ann,Mutua,350
7127651,Brian,Wambui,1024
2.54732E+11,Kevin,Kamau,2048
799174,Daniel,Wambui,100
717204830,Ann,Njoroge,3072
742806453,Grace,Kiptoo,3072
71,Ann,Odhiambo,500
741251775,Samuel,Odhiambo,3072
2.54713E+11,Alex,Odhiambo,2048
2.548E+11,Brian,Otieno,1024
798674341,Rita,Njoroge,1024
740838684,Cynthia,Mutua,5120
728316473,Peter,Otieno,500
736124409,Jane,Kamau,50
710798764,John,Mutua,2048
711331160,Jane,Korir,1024
71691,Samuel,Kariuki,350
707384810,Rita,Kariuki,100
791670417,Ann,Mwangi,50
2547,John,Korir,350
2.54744E+11,David,Mutua,1024
2.54709E+11,Kevin,Kamau,5120
701521642,Rita,Ochieng,500
797856141,Linda,Mutiso,5120
709633669,Ann,Njoroge,5120
2.54723E+11,Alex,Korir,500
753775540,Brian,Ochieng,350
712463059,David,Achieng,350
748155901,Ann,Odhiambo,5120
2.54746E+11,Mary,Ochieng,3072
2.54792E+11,Mary,Kamau,500
719031600,Irene,Kiptoo,50
753540714,Brian,Achieng,5120
704857776,Kevin,Odhiambo,500
706687208,Jane,Kariuki,3072
25D758860115,Brian,Otieno,500
725171504,Peter,Mutua,3072
726854346,Rita,Odhiambo,1024
754018289,Brian,Omondi,200
706454000,Brian,Kiptoo,1024
737847262,Alex,Kariuki,3072
742440122,Jane,Ochieng,3072
702660330,Jane,Kariuki,3072
702426889,Irene,Mutua,2048
714181,Grace,Odhiambo,500
2.54712E+11,Brian,Kiptoo,100
717682619,Brian,Achieng,50
702818654,Kevin,Achieng,5120
795838629,Samuel,Kiptoo,100
2.54714E+11,Irene,Otieno,350
2.54743E+11,Cynthia,Otieno,3072
2.54709E+11,Grace,Ochieng,1024
2.54708E+11,Alex,Odhiambo,5120
744644001,Grace,Achieng,5120
2.54708E+11,Rita,Kamau,1024
717212832,Grace,Mwangi,2048
721216646,Linda,Kamau,1024
2w4759937374,Jane,Odhiambo,3072
2.54777E+11,David,Odhiambo,1024
793813005,Samuel,Wambui,200
797036412,Jane,Kiptoo,350
2.54721E+11,Samuel,Mutua,350
2.54743E+11,Peter,Kiptoo,50
748622083,Cynthia,Mutua,1024
2.5472E+11,Ann,Omondi,1024
722450160,Samuel,Njoroge,500
793024271,Samuel,Otieno,500
2.54728E+11,David,Odhiambo,500
736452222,Mary,Wambui,1024
797143897,Peter,Achieng,500
705610777,Kevin,Wambui,100
744129929,David,Omondi,50
7553650,Samuel,Wambui,50
734639076,Samuel,Mutiso,1024
741361995,Ann,Achieng,50
2.54723E+11,Mary,Mwangi,5120
798344627,Grace,Achieng,1024
724322358,Irene,Mutua,200
2.54714E+11,Cynthia,Kiptoo,200
713952811,Peter,Mutiso,3072
709994267,Grace,Ochieng,50
2.54711E+11,John,Kamau,50
741019929,Irene,Ochieng,350
725325725,Ann,Omondi,1024
724460940,Ann,Korir,100
709554380,Brian,Ochieng,50
796201469,Kevin,Wambui,2048
254738e05x41,John,Wambui,5120
2.54749E+11,Irene,Achieng,3072
716433369,David,Otieno,3072
753209319,Peter,Achieng,350
753459050,John,Kiptoo,350
2547T66955n1,Mary,Odhiambo,50
74,Kevin,Mutiso,3072
747020093,David,Kiptoo,500
722590258,Rita,Ochieng,500
2.5472E+11,Irene,Kiptoo,5120
